timestamp,date,time,irradiance,SMA-1 ACTIVE POWER,SMA-2 ACTIVE POWER,SMA-3 ACTIVE POWER,SMA-4 ACTIVE POWER,SMA-5 ACTIVE POWER,SMA-6 ACTIVE POWER,DELTA-1 ACTIVE POWER,ACTIVE POWER,DELTA-1 ACTIVE POWER .1,SUNGROW-1 ACTIVE POWER,SOLIS-2 ACTIVE POWER,SOLIS-3 ACTIVE POWER,DELTA-1  ACTIVE POWER,DELTA-2   ACTIVE POWER,DELTA-1 ACTIVE POWER_1,DELTA-2 ACTIVE POWER,DELTA-3 ACTIVE POWER,DELTA-4 ACTIVE POWER,HELIOS-1 ACTIVE POWER,HELIOS-2  ACTIVE POWER,BAT-1  ACTIVE POWER,BAT-2  ACTIVE POWER,total_ac_power_kw,hour,minute,month,day_of_year,day_of_week,is_daytime
2026-06-22 23:00:00,2026-06-22,23:00:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,23,0,6,173,0,0
2026-06-22 23:10:00,2026-06-22,23:10:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,23,10,6,173,0,0
2026-06-22 23:30:00,2026-06-22,23:30:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,23,30,6,173,0,0
2026-06-22 23:40:00,2026-06-22,23:40:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,23,40,6,173,0,0
2026-06-22 23:50:00,2026-06-22,23:50:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,23,50,6,173,0,0
2026-06-23 00:00:00,2026-06-23,00:00:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,6,174,1,0
2026-06-23 00:10:00,2026-06-23,00:10:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,10,6,174,1,0
2026-06-23 00:20:00,2026-06-23,00:20:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20,6,174,1,0
2026-06-23 00:30:00,2026-06-23,00:30:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,30,6,174,1,0
2026-06-23 00:40:00,2026-06-23,00:40:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,40,6,174,1,0
2026-06-23 00:50:00,2026-06-23,00:50:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,50,6,174,1,0
2026-06-23 00:50:59,2026-06-23,00:50:59,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,50,6,174,1,0
2026-06-23 01:00:00,2026-06-23,01:00:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,6,174,1,0
2026-06-23 01:10:00,2026-06-23,01:10:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,10,6,174,1,0
2026-06-23 01:20:00,2026-06-23,01:20:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,20,6,174,1,0
2026-06-23 01:30:00,2026-06-23,01:30:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,30,6,174,1,0
2026-06-23 01:40:00,2026-06-23,01:40:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,40,6,174,1,0
2026-06-23 01:40:59,2026-06-23,01:40:59,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,40,6,174,1,0
2026-06-23 02:00:00,2026-06-23,02:00:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,6,174,1,0
2026-06-23 02:10:00,2026-06-23,02:10:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,10,6,174,1,0
2026-06-23 02:10:59,2026-06-23,02:10:59,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,10,6,174,1,0
2026-06-23 02:20:00,2026-06-23,02:20:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,20,6,174,1,0
2026-06-23 02:30:00,2026-06-23,02:30:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,30,6,174,1,0
2026-06-23 02:30:59,2026-06-23,02:30:59,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,30,6,174,1,0
2026-06-23 02:40:00,2026-06-23,02:40:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,40,6,174,1,0
2026-06-23 02:50:00,2026-06-23,02:50:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,50,6,174,1,0
2026-06-23 02:50:59,2026-06-23,02:50:59,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,50,6,174,1,0
2026-06-23 03:00:00,2026-06-23,03:00:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,0,6,174,1,0
2026-06-23 03:10:00,2026-06-23,03:10:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,10,6,174,1,0
2026-06-23 03:30:00,2026-06-23,03:30:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,30,6,174,1,0
2026-06-23 03:40:00,2026-06-23,03:40:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,40,6,174,1,0
2026-06-23 03:50:00,2026-06-23,03:50:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,50,6,174,1,0
2026-06-23 04:00:00,2026-06-23,04:00:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,0,6,174,1,0
2026-06-23 04:10:00,2026-06-23,04:10:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,10,6,174,1,0
2026-06-23 04:20:00,2026-06-23,04:20:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,20,6,174,1,0
2026-06-23 04:30:00,2026-06-23,04:30:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,30,6,174,1,0
2026-06-23 04:40:00,2026-06-23,04:40:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,40,6,174,1,0
2026-06-23 04:50:00,2026-06-23,04:50:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,50,6,174,1,0
2026-06-23 05:00:00,2026-06-23,05:00:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5,0,6,174,1,0
2026-06-23 05:10:00,2026-06-23,05:10:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5,10,6,174,1,0
2026-06-23 05:10:59,2026-06-23,05:10:59,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5,10,6,174,1,0
2026-06-23 05:20:00,2026-06-23,05:20:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5,20,6,174,1,0
2026-06-23 05:30:00,2026-06-23,05:30:00,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5,30,6,174,1,0
2026-06-23 05:50:00,2026-06-23,05:50:00,14,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5,50,6,174,1,0
2026-06-23 06:00:00,2026-06-23,06:00:00,20,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6,0,6,174,1,1
2026-06-23 06:10:00,2026-06-23,06:10:00,28,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6,10,6,174,1,1
2026-06-23 06:20:00,2026-06-23,06:20:00,35,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,5.0,6,20,6,174,1,1
2026-06-23 06:30:00,2026-06-23,06:30:00,41,0,0,0,0,0,0,0.0,0.0,0,0,1,1,4,0,0,1,1,1,0,0,0,0,9.0,6,30,6,174,1,1
2026-06-23 06:40:00,2026-06-23,06:40:00,49,0,0,0,0,0,0,0.0,0.0,0,0,1,1,6,0,0,1,1,2,0,0,0,0,12.0,6,40,6,174,1,1
2026-06-23 06:50:00,2026-06-23,06:50:00,58,0,0,0,0,0,0,0.0,0.0,0,0,1,1,8,0,1,1,2,2,0,0,0,0,16.0,6,50,6,174,1,1
2026-06-23 07:00:00,2026-06-23,07:00:00,63,0,0,0,0,0,0,0.0,0.0,0,0,2,2,10,0,1,2,3,3,0,0,0,0,23.0,7,0,6,174,1,1
2026-06-23 07:00:59,2026-06-23,07:00:59,63,0,0,0,0,0,0,0.0,0.0,0,0,2,2,10,0,1,2,3,3,0,0,0,0,23.0,7,0,6,174,1,1
2026-06-23 07:10:00,2026-06-23,07:10:00,72,0,0,0,0,0,0,0.0,0.0,0,1,2,2,13,0,1,2,3,4,0,0,0,0,28.0,7,10,6,174,1,1
2026-06-23 07:30:00,2026-06-23,07:30:00,79,0,0,0,0,0,0,0.0,0.0,0,1,2,2,18,0,2,4,5,5,1,0,0,0,40.0,7,30,6,174,1,1
2026-06-23 07:30:59,2026-06-23,07:30:59,80,0,0,0,0,0,0,0.0,0.0,0,1,2,2,18,0,2,4,5,5,1,0,0,0,40.0,7,30,6,174,1,1
2026-06-23 07:40:00,2026-06-23,07:40:00,89,0,0,0,0,0,0,0.0,0.0,0,1,2,2,20,0,3,4,6,6,2,0,0,0,46.0,7,40,6,174,1,1
2026-06-23 07:50:00,2026-06-23,07:50:00,89,0,0,0,0,0,0,0.0,0.0,0,2,2,2,21,0,3,5,7,7,2,0,0,0,51.0,7,50,6,174,1,1
2026-06-23 08:00:00,2026-06-23,08:00:00,97,0,0,0,0,0,0,0.0,0.0,0,2,3,3,23,0,4,6,9,8,2,0,0,0,60.0,8,0,6,174,1,1
2026-06-23 08:10:00,2026-06-23,08:10:00,105,0,0,0,0,0,0,0.0,0.0,1,2,3,3,23,0,4,7,10,9,3,0,0,0,65.0,8,10,6,174,1,1
2026-06-23 08:20:00,2026-06-23,08:20:00,124,0,0,0,0,0,0,0.0,0.0,1,3,3,3,24,0,5,8,11,11,3,0,0,0,72.0,8,20,6,174,1,1
2026-06-23 08:30:00,2026-06-23,08:30:00,119,0,0,0,0,0,0,0.0,0.0,1,3,3,3,25,0,6,8,12,11,3,0,0,0,75.0,8,30,6,174,1,1
2026-06-23 08:40:00,2026-06-23,08:40:00,147,0,0,0,0,0,0,0.0,0.0,0,3,3,3,26,0,6,9,13,12,4,0,0,0,79.0,8,40,6,174,1,1
2026-06-23 08:50:00,2026-06-23,08:50:00,180,0,0,0,0,0,0,0.0,0.0,1,3,3,3,28,0,7,9,13,13,5,0,0,0,85.0,8,50,6,174,1,1
2026-06-23 09:00:00,2026-06-23,09:00:00,170,0,0,0,0,0,0,0.0,0.0,1,4,3,3,26,0,8,11,15,15,5,0,0,0,91.0,9,0,6,174,1,1
2026-06-23 09:00:59,2026-06-23,09:00:59,175,0,0,0,0,0,0,0.0,0.0,1,3,2,2,26,0,8,11,15,15,5,0,0,0,88.0,9,0,6,174,1,1
2026-06-23 09:10:00,2026-06-23,09:10:00,235,0,0,0,0,0,0,0.0,0.0,1,4,3,3,27,0,9,11,16,16,6,0,0,0,96.0,9,10,6,174,1,1
2026-06-23 09:20:00,2026-06-23,09:20:00,206,0,0,0,0,0,0,0.0,0.0,1,4,3,3,28,0,10,12,17,17,6,0,0,0,101.0,9,20,6,174,1,1
2026-06-23 09:30:00,2026-06-23,09:30:00,500,0,0,0,0,0,0,0.0,0.0,2,4,3,3,28,0,10,13,18,18,6,0,0,0,105.0,9,30,6,174,1,1
2026-06-23 09:40:00,2026-06-23,09:40:00,573,0,0,0,0,0,0,0.0,0.0,2,4,2,2,28,0,11,13,19,19,7,0,0,0,107.0,9,40,6,174,1,1
2026-06-23 09:50:00,2026-06-23,09:50:00,612,0,0,0,0,0,0,0.0,0.0,3,5,2,2,29,0,11,13,20,19,7,0,0,0,111.0,9,50,6,174,1,1
2026-06-23 10:00:00,2026-06-23,10:00:00,430,0,0,0,0,0,0,0.0,0.0,3,5,2,2,27,0,11,14,21,20,7,0,0,0,112.0,10,0,6,174,1,1
2026-06-23 10:00:59,2026-06-23,10:00:59,486,0,0,0,0,0,0,0.0,0.0,3,5,2,2,29,0,11,14,21,20,7,0,0,0,114.0,10,0,6,174,1,1
2026-06-23 10:10:00,2026-06-23,10:10:00,575,0,0,0,0,0,0,0.0,0.0,3,5,2,2,28,0,12,14,21,21,7,0,0,0,115.0,10,10,6,174,1,1
2026-06-23 10:20:00,2026-06-23,10:20:00,709,0,0,0,0,0,0,0.0,0.0,3,5,2,2,30,0,13,15,23,22,8,0,0,0,123.0,10,20,6,174,1,1
2026-06-23 10:20:59,2026-06-23,10:20:59,714,0,0,0,0,0,0,0.0,0.0,0,5,2,2,32,0,13,15,23,23,8,0,0,0,123.0,10,20,6,174,1,1
2026-06-23 10:30:00,2026-06-23,10:30:00,742,0,0,0,0,0,0,0.0,0.0,3,5,2,2,31,0,13,16,24,24,8,0,0,0,128.0,10,30,6,174,1,1
2026-06-23 10:30:59,2026-06-23,10:30:59,724,0,0,0,0,0,0,0.0,0.0,3,5,2,2,31,0,13,15,24,23,8,0,0,0,126.0,10,30,6,174,1,1
2026-06-23 10:40:00,2026-06-23,10:40:00,744,0,0,0,0,0,0,0.0,0.0,3,6,2,2,31,0,13,16,24,24,8,0,0,0,129.0,10,40,6,174,1,1
2026-06-23 10:50:00,2026-06-23,10:50:00,776,0,0,0,0,0,0,0.0,0.0,3,6,2,2,30,0,14,16,23,25,9,0,0,0,130.0,10,50,6,174,1,1
2026-06-23 11:00:00,2026-06-23,11:00:00,811,0,0,0,0,0,0,0.0,0.0,3,6,2,2,31,0,14,17,23,26,9,0,0,0,133.0,11,0,6,174,1,1
2026-06-23 11:10:00,2026-06-23,11:10:00,795,0,0,0,0,0,0,0.0,0.0,3,6,2,2,30,0,14,16,22,25,9,0,0,0,129.0,11,10,6,174,1,1
2026-06-23 11:10:59,2026-06-23,11:10:59,797,0,0,0,0,0,0,0.0,0.0,3,6,2,2,31,0,14,16,22,25,9,0,0,0,130.0,11,10,6,174,1,1
2026-06-23 11:20:00,2026-06-23,11:20:00,827,0,0,0,0,0,0,0.0,0.0,3,6,1,1,31,0,15,17,22,26,9,0,0,0,131.0,11,20,6,174,1,1
2026-06-23 11:30:00,2026-06-23,11:30:00,861,0,0,0,0,0,0,0.0,0.0,0,6,1,1,29,0,15,18,26,27,8,0,0,0,131.0,11,30,6,174,1,1
2026-06-23 11:40:00,2026-06-23,11:40:00,870,0,0,0,0,0,0,0.0,0.0,4,6,1,1,32,0,15,18,22,27,10,0,0,0,136.0,11,40,6,174,1,1
2026-06-23 12:00:00,2026-06-23,12:00:00,879,0,0,0,0,0,0,0.0,0.0,4,6,1,1,32,0,15,18,22,28,10,0,0,0,137.0,12,0,6,174,1,1
2026-06-23 12:10:00,2026-06-23,12:10:00,901,0,0,0,0,0,0,0.0,0.0,4,6,1,1,32,0,15,18,22,28,10,0,0,0,137.0,12,10,6,174,1,1
2026-06-23 12:20:00,2026-06-23,12:20:00,936,0,0,0,0,0,0,0.0,0.0,0,7,1,1,0,0,16,19,23,29,11,0,0,0,107.0,12,20,6,174,1,1
2026-06-23 12:30:00,2026-06-23,12:30:00,906,0,0,0,0,0,0,0.0,0.0,4,6,1,1,32,0,15,18,21,28,10,0,0,0,136.0,12,30,6,174,1,1
2026-06-23 12:40:00,2026-06-23,12:40:00,907,0,0,0,0,0,0,0.0,0.0,4,6,1,1,32,0,15,18,22,28,10,0,0,0,137.0,12,40,6,174,1,1
2026-06-23 13:00:00,2026-06-23,13:00:00,864,0,0,0,0,0,0,0.0,0.0,0,1,0,0,7,0,15,17,21,27,10,0,0,0,98.0,13,0,6,174,1,1
2026-06-23 13:10:00,2026-06-23,13:10:00,921,0,0,0,0,0,0,0.0,0.0,4,7,1,1,0,0,16,18,23,28,10,0,0,0,108.0,13,10,6,174,1,1
2026-06-23 13:30:00,2026-06-23,13:30:00,872,0,0,0,0,0,0,0.0,0.0,3,6,1,1,32,0,15,18,21,27,10,0,0,0,134.0,13,30,6,174,1,1
2026-06-23 13:40:00,2026-06-23,13:40:00,875,0,0,0,0,0,0,0.0,0.0,3,6,1,1,32,0,15,17,21,27,9,0,0,0,132.0,13,40,6,174,1,1
2026-06-23 13:50:00,2026-06-23,13:50:00,792,0,0,0,0,0,0,0.0,0.0,3,4,1,1,28,0,13,15,20,24,8,0,0,0,117.0,13,50,6,174,1,1
2026-06-23 14:10:00,2026-06-23,14:10:00,812,0,0,0,0,0,0,0.0,0.0,3,6,2,2,0,0,14,16,24,25,9,0,0,0,101.0,14,10,6,174,1,1
2026-06-23 14:20:00,2026-06-23,14:20:00,823,0,0,0,0,0,0,0.0,0.0,3,6,2,2,31,0,14,16,22,25,9,0,0,0,130.0,14,20,6,174,1,1
2026-06-23 14:30:00,2026-06-23,14:30:00,112,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3,0,1,2,3,3,0,0,0,0,12.0,14,30,6,174,1,1
2026-06-23 14:40:00,2026-06-23,14:40:00,332,0,0,0,0,0,0,0.0,0.0,1,2,1,1,12,0,6,7,12,11,3,0,0,0,56.0,14,40,6,174,1,1
2026-06-23 14:50:00,2026-06-23,14:50:00,167,0,0,0,0,0,0,0.0,0.0,0,1,0,0,5,0,3,4,6,5,1,0,0,0,25.0,14,50,6,174,1,1
2026-06-23 15:10:00,2026-06-23,15:10:00,91,0,0,0,0,0,0,0.0,0.0,0,1,0,0,3,0,1,2,3,3,0,0,0,0,13.0,15,10,6,174,1,1
2026-06-23 15:20:00,2026-06-23,15:20:00,115,0,0,0,0,0,0,0.0,0.0,0,1,0,0,4,0,2,2,4,4,0,0,0,0,17.0,15,20,6,174,1,1
2026-06-23 15:30:00,2026-06-23,15:30:00,138,0,0,0,0,0,0,0.0,0.0,0,1,0,0,5,0,3,3,5,5,1,0,0,0,23.0,15,30,6,174,1,1
2026-06-23 15:40:00,2026-06-23,15:40:00,135,0,0,0,0,0,0,0.0,0.0,0,1,0,0,3,0,2,3,5,4,1,0,0,0,19.0,15,40,6,174,1,1
2026-06-23 15:50:00,2026-06-23,15:50:00,94,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,0,1,2,3,3,0,0,0,0,11.0,15,50,6,174,1,1
2026-06-23 16:00:00,2026-06-23,16:00:00,76,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,0,1,1,2,2,0,0,0,0,8.0,16,0,6,174,1,1
2026-06-23 16:00:59,2026-06-23,16:00:59,74,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,0,1,1,2,2,0,0,0,0,8.0,16,0,6,174,1,1
2026-06-23 16:10:00,2026-06-23,16:10:00,56,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,4.0,16,10,6,174,1,1
2026-06-23 16:20:00,2026-06-23,16:20:00,57,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,4.0,16,20,6,174,1,1
2026-06-23 16:30:00,2026-06-23,16:30:00,30,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,4.0,16,30,6,174,1,1
2026-06-23 16:40:59,2026-06-23,16:40:59,56,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,0,0,1,2,1,0,0,0,0,6.0,16,40,6,174,1,1
2026-06-23 17:00:00,2026-06-23,17:00:00,89,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3,0,1,1,3,2,0,0,0,0,10.0,17,0,6,174,1,1
2026-06-23 17:10:59,2026-06-23,17:10:59,134,0,0,0,0,0,0,0.0,0.0,0,1,0,0,5,0,2,2,4,4,0,0,0,0,18.0,17,10,6,174,1,1
2026-06-23 17:20:00,2026-06-23,17:20:00,135,0,0,0,0,0,0,0.0,0.0,0,1,0,0,5,0,2,2,4,4,0,0,0,0,18.0,17,20,6,174,1,1
2026-06-23 17:30:00,2026-06-23,17:30:00,155,0,0,0,0,0,0,0.0,0.0,0,1,1,1,8,0,2,3,5,5,0,0,0,0,26.0,17,30,6,174,1,1
2026-06-23 17:50:00,2026-06-23,17:50:00,130,0,2959,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2959.0,17,50,6,174,1,1
2026-06-23 18:00:00,2026-06-23,18:00:00,108,0,2959,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2960.0,18,0,6,174,1,1
2026-06-23 18:10:00,2026-06-23,18:10:00,135,0,2959,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,2963.0,18,10,6,174,1,1
2026-06-23 18:20:00,2026-06-23,18:20:00,83,0,2959,0,0,0,0,0.0,0.0,0,0,0,0,4,0,1,1,2,2,0,0,0,0,2969.0,18,20,6,174,1,1
2026-06-23 18:30:00,2026-06-23,18:30:00,56,0,2959,0,0,0,0,0.0,0.0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,2964.0,18,30,6,174,1,1
2026-06-23 18:40:00,2026-06-23,18:40:00,48,0,2959,0,0,0,0,0.0,0.0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,2963.0,18,40,6,174,1,1
2026-06-23 18:50:00,2026-06-23,18:50:00,42,0,2959,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2962.0,18,50,6,174,1,1
2026-06-23 19:00:00,2026-06-23,19:00:00,25,0,2959,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2960.0,19,0,6,174,1,0
2026-06-23 19:10:00,2026-06-23,19:10:00,10,0,2959,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2959.0,19,10,6,174,1,0
2026-06-23 19:20:00,2026-06-23,19:20:00,0,0,2959,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2959.0,19,20,6,174,1,0
2026-06-23 19:40:00,2026-06-23,19:40:00,0,0,2959,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2959.0,19,40,6,174,1,0
2026-06-23 20:00:00,2026-06-23,20:00:00,0,0,2959,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,20,0,6,174,1,0
2026-06-23 20:10:00,2026-06-23,20:10:00,0,0,2959,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,20,10,6,174,1,0
2026-06-23 20:20:00,2026-06-23,20:20:00,0,0,2959,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,20,20,6,174,1,0
2026-06-23 20:30:00,2026-06-23,20:30:00,0,0,2959,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,20,30,6,174,1,0
2026-06-23 20:30:59,2026-06-23,20:30:59,0,0,2959,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,20,30,6,174,1,0
2026-06-23 20:40:00,2026-06-23,20:40:00,0,0,2959,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,20,40,6,174,1,0
2026-06-23 21:10:00,2026-06-23,21:10:00,0,0,2959,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,21,10,6,174,1,0
2026-06-23 21:20:00,2026-06-23,21:20:00,0,0,2959,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,21,20,6,174,1,0
2026-06-23 21:30:00,2026-06-23,21:30:00,0,0,2959,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,21,30,6,174,1,0
2026-06-23 21:40:00,2026-06-23,21:40:00,0,0,2959,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,21,40,6,174,1,0
2026-06-23 21:50:00,2026-06-23,21:50:00,0,0,2959,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,21,50,6,174,1,0
2026-06-23 21:50:59,2026-06-23,21:50:59,0,0,2959,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,21,50,6,174,1,0
2026-06-23 22:00:00,2026-06-23,22:00:00,0,0,2959,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,22,0,6,174,1,0
2026-06-23 22:10:00,2026-06-23,22:10:00,0,0,2959,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,22,10,6,174,1,0
2026-06-23 22:20:00,2026-06-23,22:20:00,0,0,2959,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,22,20,6,174,1,0
2026-06-23 22:20:59,2026-06-23,22:20:59,0,0,2959,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,22,20,6,174,1,0
2026-06-23 22:30:00,2026-06-23,22:30:00,0,0,2959,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,22,30,6,174,1,0
2026-06-23 22:40:00,2026-06-23,22:40:00,0,0,2959,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,22,40,6,174,1,0
2026-06-23 22:50:00,2026-06-23,22:50:00,0,0,2959,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,22,50,6,174,1,0
2026-06-23 23:00:00,2026-06-23,23:00:00,0,0,2959,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,23,0,6,174,1,0
2026-06-23 23:10:00,2026-06-23,23:10:00,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,23,10,6,174,1,0
